Competitor_Sales,Advertising_Spend,Price,Customer_Rating,Product_Availability,Market_Share
2131,41250.595672483454,86.87223978854539,4.391711535053394,1,42.42083237812079
3316,3017.991268684312,14.454716814429995,3.182340730676591,0,0.7821078081975177
1515,33848.8874593662,84.99853643257113,4.926829370084566,0,38.03127745404256
1848,47625.94874341102,85.95321513505516,2.8019142858823813,1,42.45863748852928
3587,7086.778369674908,35.64172193778647,3.053472840899662,0,2.4468381874744125
3339,44914.843831566875,51.65667595142656,4.956871015831,1,46.7630502723821
835,30144.05523146987,49.46846396836919,1.9261937438601953,1,26.36122341638613
1395,31213.624511261227,29.665885091871726,4.770183758707621,1,43.13000793642401
4046,31034.264568414692,45.711716237768485,1.171350220476453,0,29.672316882019718
1351,15642.958430528379,13.994899495376899,2.785547561052779,1,15.033176315270588
2187,46824.88894967352,35.0039865503561,1.280014048532263,1,54.12984982770487
2431,47420.172668920895,83.50139579056463,3.916938971654572,1,50.03636304072638
4246,31639.928350483442,35.61060715866078,3.433635743520071,1,33.264527278759196
2927,39387.71357113912,83.63860018734228,3.8265370538703856,1,30.907756731670545
2068,31000.641308176742,57.84395181439878,2.497921599872068,1,28.08912142908003
4500,24735.52393112799,89.1876409625044,2.477927736125521,1,19.670049883840235
3238,33380.18579666328,61.73015988379737,1.1812771158435784,1,31.41488569722198
3998,28097.071177005964,12.670140075826584,2.399779758118559,1,34.6658992339587
4413,30276.317268964573,70.78781867923803,4.717153609048237,1,36.66475309619092
1566,39407.795117524234,14.036821122121179,2.516906148721796,1,34.98058814856297
4880,24564.28774100026,50.55373170848206,4.32547082488788,0,29.202380325744024
2944,2996.9511985311656,93.64840250258025,4.369302018999736,1,1.5726358600315544
4607,9035.974568485364,24.868354540406514,2.4929646255169353,1,24.924954746327977
3873,22491.75360798738,45.08851176473897,3.527954721584756,1,25.36228407016485
4469,36516.50143382886,75.68742779636305,1.3814864090922345,0,28.597465480070166
3046,30070.653767198757,89.40327004853629,1.414714322937106,1,24.511599691803912
1253,32864.41510779924,70.38487042682571,1.1946306546468533,0,28.17234793435655
2582,24484.667500238076,33.23559287720523,3.324060373500438,1,17.864032423763348
3274,31171.359075169898,70.71470676245946,2.704283910504388,1,31.54997853702191
3396,17121.854452918447,36.7054876993681,3.1921294266569604,0,18.282774082902648
4685,24038.947042136588,74.65863068368617,3.0842927620335514,1,22.608213422032478
1275,37469.67421415282,95.86298148265365,2.400811964362921,0,28.317157325160508
2125,43719.80616968294,74.92541059956595,3.7098936592938916,0,38.17748127725295
3569,22249.111363863056,87.65924526211711,4.034007523665563,1,25.945613555360694
917,3139.421227660698,10.189345885829507,1.0585130355107029,1,9.779795992313272
614,8921.95466319333,74.5814912258435,1.8289691990755133,1,7.2122369659461825
1116,2022.195825285367,84.66288011787253,3.8529434723333473,1,-7.7921932446333635
4474,33009.887942629175,13.650286379021328,2.5464806905353368,0,39.153137482104334
3767,17283.416642400334,88.44379545594076,3.6499357877664327,0,6.759225915655691
1325,27581.453150249006,33.10248054790412,2.3878506389382337,1,25.741028199193735
2016,25170.56549240618,69.87628917802496,2.5630206093185484,0,27.636770037026988
3646,4994.797988068908,82.0319391121066,1.6347154947587397,0,3.349027474898185
912,20759.80669506776,69.63980617534199,2.03292407866464,1,20.146511057530187
1228,11807.49512119384,18.30563128659315,3.421647030030349,0,23.384739322194143
3848,21501.589644714983,63.668936697433146,2.7326524452606655,0,23.400076602532636
3308,10975.335736769892,59.462529104992925,4.097210731778381,1,3.1284081646229485
1175,42182.16790756974,91.02891412668443,4.410339819753371,0,40.05230190312624
3965,9535.473492334428,46.38157566797883,3.1665856728670394,1,11.022444982615319
3004,48078.24702286187,38.89729873783451,4.0330691682242366,0,51.46094685168003
3467,21379.460941200097,77.48656879928197,2.22761805277828,1,15.000364291316513
3286,42466.01930893341,47.1407793475057,2.659884861600313,0,37.92093043006549
1622,31809.47609209131,68.14865575045567,3.851110704867324,0,44.700556774076986
4579,37032.16463462188,68.18050811121464,2.5448479712681227,1,33.360085640007746
2071,38618.47051527223,89.9235157924106,3.3540197406359553,1,48.09216868417534
2643,25737.39921275787,63.88231620871876,1.741491116330046,1,17.125697800765813
2187,27621.725644801132,55.19382489657882,3.399085259881992,1,32.185814018702274
4632,26185.797522627523,22.49841937568653,4.446054828907574,0,33.97627232482336
4351,29814.860526413882,20.416384601083482,4.474558559293703,0,32.11259154956764
3940,2440.3278420688575,23.888940875477147,3.8973776253181587,0,5.508403456054042
4266,20380.243322601746,25.466363319438507,3.983013516304504,1,25.723983676462055
2826,30703.246964497404,67.40893833972706,3.231709780602803,0,26.205189605899673
3414,30288.454697537352,76.68831252471206,3.338672360663299,0,28.016265196215613
4452,39854.848635675946,57.69923706337769,1.534602325642072,1,25.329617453669243
1095,33095.45760277332,84.6115959290942,2.7754367536852045,1,33.742751468578014
1228,49614.53250069295,99.21369040602698,2.8031051355454553,0,51.43513210179512
1865,14908.871901823606,83.80113662074204,4.833991342670961,1,18.46855946258462
4992,18598.400453645343,72.53941363083632,2.7243474504931577,0,28.11444463123692
1198,19808.510441522016,57.92434294934319,3.1973705796110305,0,23.821298443809223
895,23824.827543992178,50.39677645072374,3.13300559711641,1,30.765209287040424
4671,41963.90512527926,17.595314249008812,3.5470468681773086,0,53.490281599283556
4860,12553.812604001283,45.943187355522184,3.9929313253275835,1,2.1902897361760605
3002,39024.01014473604,91.91211731039208,1.9001675046834885,1,35.751499416811626
2319,20860.198971201426,82.72203669158976,3.114897676393743,0,11.903115903246029
1217,30490.91379943842,29.444622851051847,4.303670829264122,0,30.24927591500745
3282,31994.486128089,51.99470062274943,2.852458855350046,0,27.46506741750458
4077,19269.58322225779,83.50508823026901,2.113830185494292,1,13.58315577013259
643,26118.145055084453,16.064609930697028,3.6188363014251963,0,35.001656468553634
3640,21238.527557737154,44.86533271017934,4.295069583196492,1,27.512082578145726
4991,4387.506523144353,86.66571131865528,1.2525611717095653,1,-1.836849179390032
3438,22421.1040520245,46.35080777531114,4.107161933628909,0,29.61376434778101
4136,5772.276235124056,16.985318025829677,4.286591731847085,1,16.56435950419577
3722,20846.019154935755,58.82809316790263,2.846091710354427,0,22.86851420502107
1667,30053.00159175731,87.55682454264658,4.933222627273869,0,22.54124046166646
3116,29391.33006783154,63.12569886578437,4.146833362829236,0,27.675762960127958
1562,33468.4426714077,30.365119739280864,4.094650259582663,0,38.75287038635819
2656,5667.8138897766885,44.58156581236432,3.991354297648287,0,12.859630319542255
3482,32954.03903099145,50.511102506373895,1.602432412873096,0,24.464895317480323
3794,16295.254778125907,62.13397184384741,1.8689235458120432,0,13.762978736488853
1656,20553.251360718445,78.34159231773518,2.8559605258577,1,10.602890898713069
1232,43041.32644221259,18.898625587657186,2.0560173998378635,0,50.39308861171898
4830,1442.4898023479623,90.06868297158097,2.660963889336162,1,-1.0307143243141885
1453,29832.219033689667,11.107873271446802,4.553856439691683,1,31.09846440614864
3039,30336.985024905272,43.30471012068297,4.297307567517077,1,27.83748645884966
3824,20436.32904083454,12.467827897539188,3.520159513919929,0,28.167024636841777
3801,12614.364998308472,45.36768028107621,4.432481577004414,1,23.816554697025502
2042,12499.027874816004,57.32313389859914,4.135089556068997,1,9.552964409847347
1691,44301.77381337688,56.051324792336054,2.715939727363562,0,48.06154133195079
3493,22659.19431536002,24.906551232543883,1.8042606081997805,0,21.06587181836604
3181,17213.578786469425,68.11664590860511,3.0568041600373568,1,20.63149302914806
1717,22990.101117738748,14.03006054542014,3.9449155301142005,0,32.892880675251696
2040,33800.12967150871,78.57161381191739,2.745678394918372,0,32.21082428756591
3736,8142.071843992833,95.19799905941916,3.667087639135589,0,-3.215509315080821
2886,23022.257925473146,40.57919444360061,1.3773097051641745,0,25.124886142062
4219,29806.33418440896,56.551544354289874,3.9920189454856136,1,34.64531399493553
1888,47480.58438772026,44.1019250252933,4.250854479572248,0,53.624249610307935
2356,13373.861321695544,10.603935127365396,3.8273514231221646,0,20.946540971358225
1865,18603.28664789603,44.72870526056043,4.869054350105462,0,19.474590380390374
999,19588.570906198765,81.25482333352119,4.306608229842562,1,25.49111888762733
2180,30671.36972459926,63.63899579651336,4.612374911506153,1,38.0229185720434
1010,18479.870598960082,19.113392315364305,4.734284333830592,0,20.659986150861513
4812,27142.084339685083,86.24255407244065,4.205391967495235,0,33.50008792002025
1824,39307.72616240644,57.79768103967186,3.6970353680259964,1,41.58037596766818
1655,35563.894111497975,85.75510255702085,1.0228743254431572,0,29.679817272408066
2327,22872.063679116694,62.219936690652645,2.8633030128924988,0,21.49489935374302
3641,43346.59270603428,60.37196003541459,3.284649194489444,1,43.488728108546425
3986,28348.87223009928,19.473326667731115,2.2161210897919985,0,37.68827768445902
2310,27455.386135608413,25.062375982476517,2.2724177876138882,0,34.65935903558112
3423,2675.2005310187506,97.4822730846932,4.844637662840661,1,7.6754839664278265
2714,49347.95603750092,30.56380720792937,4.566843460810984,1,56.34808400105683
4686,7025.569617951709,97.97069061913311,4.396716022006817,0,10.467791217724017
1213,12325.414708954684,57.8721435871837,2.6240472068244425,1,7.614729393682339
4102,3533.145024834821,22.221014235754343,1.0547942016356582,0,6.337846897021037
4634,32360.14537500877,18.937198247832363,1.3208889858228563,0,32.34076336202641
4022,12010.35767166132,28.797766363516597,2.2487854728704146,0,3.329127044008878
4768,9820.511436163451,93.30735970228022,1.062971651982708,1,-5.314789524208972
1743,5339.223626938828,47.27352018954041,1.0685991276607925,1,-0.5658240371397296
4209,6062.138899076767,45.58908411936229,4.6664132065696435,0,12.911826822023375
1581,29648.864321686848,38.188563496315666,3.8246340084762163,0,30.168877047337865
955,34722.18542746318,23.235566550992957,2.2358239602726107,1,33.914693005985555
1394,20471.57043475565,53.90660774731658,1.5305783104038126,1,21.958370890205828
1884,24514.95699801159,21.704300426002483,3.0465428715803085,1,25.66255210132352
2458,34612.41906316622,85.19322127440948,1.0213846434174578,0,34.78990243273225
3572,1851.6097190885023,43.335728764777585,4.7536549754325765,1,12.85096549257657
2496,16833.402196443647,43.73232110036167,2.659260477555789,1,17.888097644375648
4785,48681.78965544698,52.66057856348403,2.609339820949331,0,52.40171869928888
1004,29425.499255077935,49.971494184917645,2.5623744303271287,0,32.63930096902233
1714,13457.00441497717,99.53721757533894,1.277313321551059,0,4.829582920748376
2031,26564.772285174444,59.084300909647226,3.5532889591673062,1,32.07109342740507
3940,17790.020917924852,17.938153341088363,3.9320144785134135,0,28.904744817795482
1323,27080.004452488658,64.6189607419237,3.704501590353161,0,23.264935405050608
1428,7161.334078525792,23.642586358289194,1.5537419733175772,0,8.672302580935733
633,7503.018037144592,12.784388025820778,3.3153606721423703,0,13.567819691728083
2605,8033.57573993025,97.36679383095233,3.2779379366890153,1,9.100869567466571
4127,47051.16980441524,79.61850023811076,4.473643151765528,0,45.81731433188855
2352,36912.046998725746,98.20980931723902,2.516510633502588,1,29.135285670124873
4675,8956.712838453725,53.00906032200182,2.485943774637737,1,9.472692657084783
3433,10229.10510451447,57.90317780340785,3.4741082348727423,1,17.293799910187033
3784,36810.64426867294,25.150326032721722,3.532290613998052,0,35.3633073163472
4798,8652.028394816523,32.221668400082706,2.8771409093031615,1,6.0601126067289375
3311,12493.503373406606,85.46942934125454,2.7722374493216844,0,6.8885107980715805
1750,48203.99480819955,42.056708240583475,2.9765906825515307,0,48.23861998883651
4012,13510.019711693161,84.4133476416777,4.444181198013247,0,5.1291333313643115
1756,33419.98516818619,73.81123518583286,2.84466760501564,1,39.219173294209924
3876,48952.93308262599,25.945383274467893,4.75972716787929,0,55.22631613419222
3986,19340.54158984984,55.670172950776795,3.016015054385304,0,18.40503178264291
4084,1858.2835522410496,70.96485893668452,4.796802772723566,0,12.468590894196813
1896,12963.217230696338,31.15334933234426,4.331327607476303,1,22.09950498803358
4137,41712.982375743566,84.76196594680692,2.4497252904633164,1,35.45912697532276
3830,43365.8329617968,59.03448917906681,4.454565685186465,1,47.19455464080383
3203,38657.44886166577,24.871784539834287,1.4402531368044609,0,38.842091019408876
970,6542.381134752079,62.46859835481422,4.700188701372058,1,16.937652986661156
1853,39980.00821312376,99.97424237403226,3.5265740603315665,0,36.1986110879657
3283,46015.21205268171,23.54693424970722,1.2175629940892447,0,38.885346906598436
3331,30429.86758476557,83.50812371075753,3.577026894603246,1,19.846988468869828
857,47102.89246056518,28.657810286880217,4.896990616579025,0,61.406899402068646
3519,41515.105301881995,80.41494965140785,1.2792026184585157,1,32.088942084845094
1167,33681.60433255446,76.11201308092718,3.218750839120345,0,35.85896298086898
4968,29282.07659887566,37.04404470403891,3.9911773990374897,1,33.91884408012201
1645,18080.109694856554,39.324080580800484,4.241034346798125,0,20.546496390981467
4685,8805.084816897452,81.32692527666272,2.6553098612831834,0,4.683774926781918
4219,30642.7422118365,51.53009606985814,1.816666236672972,0,37.0399544858443
3245,16587.466127287855,75.77362258406279,1.1693691150895353,0,4.108524955845023
1039,43455.494708854625,23.318573262925128,3.318904628388899,0,45.82917048556028
3279,49673.50993057279,86.73020037113982,2.811644281070443,1,51.156607259018195
4636,37868.960368163054,73.97962450140872,4.794977580598844,0,33.645228036988584
4275,5433.603069065486,91.62485279513506,1.2424196308596391,1,5.342371090159182
3008,15145.594181001266,21.91351411314752,3.741581373784023,1,24.89865409602269
3279,6346.371956521736,63.37130503245379,1.0998648884802287,1,3.5679496558984978
1424,32875.07074179407,63.92085265362927,1.685736706842171,0,27.338674368744147
3456,38494.35236323345,41.811466649210416,2.8143159996913365,0,32.884006921775295
2081,46358.066713154876,51.2619782112332,2.819489771211473,0,50.40607790512485
3824,22470.444974187394,13.418340696086812,3.7428021717345756,1,42.3574399204673
4985,45167.40682983377,77.12740347643108,4.6408521394710265,0,47.465833440717006
755,44016.66679302505,59.43902314628566,3.5561286356596833,0,36.05479469605634
2338,16542.59012150453,15.19669466822564,4.814140391406035,1,26.938783888127777
2444,43576.130651487976,71.2680303664437,4.526462559511991,1,49.80356759087357
509,19407.940342204598,52.01038695080691,3.337999182123161,1,16.293637851890544
3371,15546.594453453758,13.10151334825,4.33516780367531,1,19.679219095532396
1297,32804.65828092526,97.26469541632858,3.570310441294536,1,26.48191847815001
1515,17090.68016636897,95.42009287804964,1.3142313236949086,1,7.520314191635378
2324,31880.228668128064,56.16121745324778,3.96225889303804,0,33.32780913748914
4969,30881.758469436034,18.430517863531918,1.3796337650693848,1,27.493468670754094
3636,28608.50744007448,77.91590994387326,3.3763311222788497,0,21.39038998348373
2693,19640.565507407086,54.27379900951561,3.8105608234329154,0,22.706184181696443
723,27876.48636092236,37.22027304604419,1.266110432843421,0,25.77336972268628
4658,30227.788274285656,54.22763597757011,1.923178615706127,1,26.470173057356817
4425,27738.6575362782,57.0199730864918,4.662688929046599,0,31.777986669329795
4500,22776.553184808876,60.64405291201053,3.4652579689315854,1,16.041785303678772
2133,1718.6857952669266,49.710134228979385,1.9851440752421263,1,2.0339751378370416
2652,29766.023677356396,64.51797728251509,3.7627190845920264,0,28.761223116841126
1010,9253.774871993262,92.68612395457396,3.3871056798467585,1,7.95682117679328
884,32486.222478412292,42.604127838873204,3.0063027996717935,0,36.2366608209634
904,38207.87206822044,75.31448168979541,4.904747899952335,0,46.14167609057645
2500,25521.82014740633,90.5007301141809,3.7338151096300356,1,24.45414944019287
3256,27575.81958400718,51.03813481839432,2.5017644386716507,0,32.809129129782676
2168,47622.44942363357,49.91102527437137,4.2002937283074715,0,49.42236864716092
1960,42511.20070725614,64.19052868193016,4.5383331716847515,0,43.79792661561051
4136,45797.58928162203,63.22660834802393,1.5008822380673257,1,42.02205205883592
3224,40874.548127659735,82.59304080936494,1.802211911381066,0,40.09029237287643
4678,6336.99875048984,52.883504540046346,1.8649080365111188,1,7.933259754622009
2548,8300.60094253954,99.6510654675497,3.7648472375461615,1,6.540548270185862
4646,26804.56606617902,15.35244119805527,3.4121582202131333,0,25.954961678777153
1216,13057.413281101914,10.285106372263156,3.4759662587943527,0,22.046131040295933
2323,24358.0782770168,67.61784804036614,4.763093198758003,1,22.815456696581336
2581,20323.90086709916,36.859142112568904,4.103646131229224,1,20.26579194930212
3919,27921.297683092213,31.634414982953544,1.5117476980471327,0,22.088926131202708
2074,37596.910090655314,38.07091720038524,2.390028329700724,0,38.15403147600806
749,36059.054447864444,33.04428085944589,2.7415745847029425,1,44.296397023679184
1173,26540.472491781384,12.771104469440306,2.5838463549904196,1,25.604252032917124
2665,41297.277522035845,97.43797381515299,3.6772344366475167,1,47.30082877968602
1270,22112.242485363633,29.867093960750356,4.56757241302625,1,32.80972902760896
4462,44939.000202166,76.06267863303756,2.224205854091152,1,34.45813373079143
4863,4492.733232703031,78.63367552247577,3.2075085456847425,0,1.1305068609333335
2484,47778.34147163206,93.63316582065063,4.157637687654343,1,41.52904892992166
1577,33079.96099013606,12.749451138404197,2.6648722353813974,1,40.45953763573702
735,19623.65093792306,88.48435046023069,1.6724725135971834,0,9.179344180742312
888,10660.55220207099,57.45035627558202,2.899803861054993,0,2.6095269113418773
3537,24479.978242736397,66.92896989692451,1.2208900829721139,1,18.600232535302734
2348,10533.357836079747,68.00232494089303,4.769533816009107,1,19.119163342489948
3314,9150.248779413965,83.78180244862548,1.2992848207798922,0,2.4080570568984347
3874,31250.236113235736,40.00665899431995,2.7538268610023127,1,34.74944325259178
3778,26631.15150450745,75.9746070873994,3.1195250443541047,1,27.458896372210923
1752,33834.70569593614,57.57202987499774,4.941215329149141,0,30.398555403029277
4481,46550.68799367747,81.4054612874813,1.664087294571443,1,37.24144581829896
2622,27080.750453612967,99.14914294931201,1.4577260744494343,0,20.11360924356862
2650,29465.67060987709,28.05859156633851,1.0348245882501743,0,25.942685711466645
1829,5391.690618592163,99.51837774039981,1.6222857474772092,0,7.206697091477389
1858,36164.15350952285,18.08309388544966,1.8290919162706705,0,31.872415978114773
2982,20595.355133403653,10.208579311433247,3.522323766332369,1,22.072844218760814
2517,48859.53669446636,13.974574256004814,1.8788271615656016,0,52.67245488939582
1831,41335.52676418735,40.76041642630855,1.0820832589173008,1,36.284184950474646
4844,26601.570985289796,66.96156976105908,4.306473382009955,1,14.059197778452766
4761,7037.910054436136,16.21265867990647,2.462382804015867,1,20.01481594154631
1858,43111.37387074887,10.509923307661055,2.4147867463229358,1,41.51842810149619
3677,40189.27367577706,94.33819256129154,2.2099161166717063,1,37.979750266400345
2628,10044.671347314616,83.97339723459366,4.901493108585683,0,5.183361984905842
2680,15468.636171795193,82.82648540251279,1.680461669237126,0,6.231736434603215
637,39876.955649244024,89.59818479517794,4.592952255812941,0,31.98837666794592
3972,10076.193880823073,73.00308454948939,4.107213328559552,0,7.284345081677837
3332,45969.871969397485,19.39637167732733,1.3059198219972523,1,43.420665358416514
4079,21801.843834621734,45.919016926635074,4.946916406003394,0,26.44094656724053
3531,5264.909166795273,75.08345378181666,2.085463854156042,1,0.06464728504344697
4664,40971.683531709765,35.23010147123688,1.3943317080896493,1,33.029737665946236
3093,19301.97446888099,71.86657277226138,4.317256936503037,0,18.1303319229413
4800,26798.46051353527,12.204860344088711,3.8267021347107995,0,40.46643208242203
4318,6502.9128761497395,37.552360679163385,3.468875223511603,0,16.32737998231567
4638,1126.6167274041368,59.42173026494554,1.6239234547957326,0,0.7107257550744985
4323,32261.275083871584,66.88808465556181,2.9139844650238476,1,34.71593178206396
4542,26243.58334635285,61.93365980157198,4.122224107548855,1,38.598779586970096
2406,30083.389887034213,72.79806484660865,2.214495752575361,0,30.088813205466554
1260,39893.4486686453,10.547987341585516,2.246759314060166,1,46.55311786529484
3945,32683.689757720145,19.084707997976935,1.0125636241924885,1,24.97743107573972
1399,9563.898698541481,88.20498270512306,1.6969736065815182,1,-1.4258051649984829
4955,18677.85343641939,71.35737796811452,4.501622500487337,0,20.381909055576596
3447,45388.66413460026,20.163847841741017,2.7669859665508283,1,44.86904015815657
2219,38727.29031233227,85.78669936587212,4.936937996937736,0,35.03271993450468
780,28275.215838899145,31.80080960421102,2.5828318542951703,0,25.848503345907144
3766,13526.604892654343,53.04338957757011,3.860745819120965,1,8.825904362233624
2387,15800.964589904957,23.067686159619427,2.1276761716189165,1,13.792625886770587
3766,36865.945311696094,73.9099050779536,2.455238564563734,0,36.0826097070827
1166,42707.53878178577,70.0168978912841,1.7629039503635786,1,48.21327652580794
4688,33899.8088070001,29.000122404952258,2.38824947399758,1,39.76120642806813
1171,40666.96881265365,87.70606901713016,3.1889500816825724,0,41.45503949950296
2469,38566.15062481989,46.1175421797741,4.967091523916998,0,35.77091253268445
4656,8335.494429890929,36.32635819636676,3.6568068522871426,0,12.612955839938623
3622,21773.2958327518,23.709663051808192,1.7969838176332562,0,22.661497646351794
4400,8496.206240599571,33.95512112639837,1.1798457663662045,1,8.914091145448037
1023,12526.543655297255,11.98242291014353,1.5054259252580424,1,12.53571586741169
2893,43593.72160790158,62.493174321050404,3.2502208050921895,0,52.155229491054264
3617,24171.706316025924,85.80076717095531,4.060641315267065,0,23.97678981095364
3093,27232.546990290382,59.408240449747765,4.761676829202988,0,31.56619337840595
2468,9743.852296160834,29.734656573148815,1.0632926879872833,1,-0.9152291094137333
2253,16301.317516391005,13.030226039248545,3.091040566247479,0,20.6469976352395
2796,12282.062252965627,29.316526593292256,2.883469424892707,1,20.86364519357499
2761,11103.122061402895,47.45092852639831,3.624220087902816,0,16.384347425273873
2786,32260.078872482536,78.36502858298168,3.238315417861368,0,20.122252151191567
4702,13587.308534640026,26.90585672839967,3.748156602329922,0,16.144660700728785
3378,31968.758815000503,74.78123080192175,3.6323303389967614,1,40.41479374961686
4643,3864.2760913191414,88.02401215166952,1.4680468994317848,1,-2.7552349263918634
4144,7946.945282827991,50.85521632975214,4.198871654474878,1,12.871246872358169
4932,14452.472446006144,83.9288792478334,1.4929303028652994,0,17.140491563389908
2555,30255.298927888893,59.919161323158605,3.7941225008365485,1,31.078557089511598
1776,34116.22100928142,67.33817533728146,2.664581470562427,1,36.66671571646765
3266,22693.13137219683,57.365061430438246,3.0554029383063916,0,25.12441049155759
802,22843.75481428422,51.685544507620754,4.613192057502842,0,30.027328796079793
1138,36501.32571853229,31.11880975982644,4.559534905893946,1,44.40459283850489
555,1775.2334965135396,37.28746535149415,4.271425222620119,1,3.85118801403043
1025,17713.411199236805,36.09731070492481,3.040593521825293,1,17.945879415281563
4623,41116.64579884241,60.696003785843324,3.9449592405353324,1,38.664082999487114
2625,30557.75110045524,20.795832372150095,3.0515882220752375,0,26.382798713039257
3787,17524.129505015597,92.51125216321016,4.478424329899109,0,23.452502501876012
864,45370.71482415402,74.85896307548019,2.6111033329315996,0,43.15744001687525
2146,38858.513645019746,46.130106782187426,4.880941377659507,1,49.97818663474231
1418,13979.876914599938,24.276173007374016,4.72929103291551,1,28.837705052616805
3297,32619.202038760126,89.37929527494722,3.966410477807142,0,31.881180871427407
2031,30191.785681258876,84.14002810910488,2.117663536704288,0,19.445664285303835
3845,20658.207787910153,74.95493974454614,1.5266143551730336,1,15.235001794539274
2406,18980.84788103523,34.43923426701181,4.41881380037279,1,21.018834021264023
3586,17834.463264009493,46.2201973690302,1.661209144551845,0,6.634109520935226
2575,31240.633386386693,19.247342720718102,4.417043155989343,0,35.64134090164918
1213,22678.086887552807,27.013557225477854,2.963060026849442,0,25.54516515838134
1562,41761.29254931968,80.47149735850596,2.626227135232417,1,35.74997510511064
2476,33810.52819056413,74.35348469656154,4.612763115337716,1,31.74298051682598
1796,4426.648679762273,63.413718667834125,3.4154039301611117,1,-1.471594437363689
625,32368.242967580136,90.61540533335555,3.306456028518871,1,30.89922523305371
4096,14286.224388509056,62.493986603174086,3.2350637784975906,1,23.853299701268032
3783,30047.78759101771,52.02711999672496,2.4846780640781256,1,36.2075511597572
2103,34326.464624069115,40.63336716751864,4.1425724141165094,0,41.8164071754851
566,12310.63026854659,94.64036551625553,2.011193776063092,0,10.24602686370243
732,23386.073599138064,17.444391537191812,4.7555798401651,1,30.48957840445346
2656,10325.918278134322,93.77986348547276,4.575940820187843,0,1.0772476735275305
1669,3564.604913538907,84.40431939379165,2.3499213026995927,1,-2.0231428677445686
2658,19545.344750807584,21.693693208213116,3.917855079326655,0,20.36529715197883
4706,18784.269320453608,60.84859219077282,3.292892777798366,1,20.058679403699678
1993,49778.54404450859,87.98931835741782,2.3505972079969384,0,51.84688014445446
4507,22871.265208684465,61.46282472464384,4.9540865919817865,0,36.50020387142595
2972,17344.90792413782,91.647983940456,1.1009493833930568,1,10.705113452780997
3160,29443.275329117056,94.86854351344383,2.0105841224851466,1,15.641807536856184
3239,5349.602311280654,48.01460699658753,3.0802962444446016,0,7.022114351320996
2261,48121.621061785845,43.95822952656913,3.0878120139142555,0,50.350702951524354
4014,32113.042233960623,94.26890385722412,3.3557322997822565,1,32.79183580043372
2475,37987.05317710154,70.76260550347013,4.006704688091677,0,38.82822425093372
2862,9353.41897052196,20.442041321335235,3.4939113220771856,1,14.629628852346206
1376,21064.41479725499,13.806257430041308,3.401125842112148,1,23.32573694903986
4312,21711.766556413288,60.816614589753684,1.2140578516521732,0,16.498710885197873
3948,41268.51575115325,93.71538688945822,2.5061211511571932,1,39.475381498597734
1812,1060.5973082110627,85.98238321652366,1.928222958804624,0,-13.723613676549558
1960,15741.802309309498,70.82629718179028,2.0614804464079017,0,11.19569065562715
3209,49080.58234287089,22.520426400197877,3.2173498973613794,1,56.70273933755342
2824,24269.44063180471,32.8808245373826,1.7980212597184337,0,32.78104540253099
2233,19743.787731956403,88.79601038973546,2.17579640406759,1,13.224097280466854
2105,6871.621098864671,26.45265129912104,1.9483388340693604,1,14.049882541210224
3063,48734.066802772766,35.05954674253911,4.7940117728727785,1,63.266254901354124
3921,1981.291440365399,21.664058607589777,4.778662928684381,0,7.445299431661791
4017,37121.83102535491,70.849740827297,3.439766234384207,1,34.12534674723452
2897,38661.390434636916,94.95840748268887,4.6980898749276,0,37.6513570857636
4235,12939.179087129465,34.207122843584735,4.143250581873493,1,17.395209041202502
3370,33906.363737038824,52.786594706506634,3.359791531207235,1,40.80140066808023
1660,5553.528074590106,67.0905765740084,1.0257408459871828,1,-2.9726737883843457
742,13595.316055171914,99.95196233940676,4.090065144317617,0,19.470577290393816
3090,39607.197426320985,19.43272584978149,3.8099533663538754,0,41.28004381041951
1563,43369.62340964347,54.87137195551382,3.461014613129656,1,38.482390842263584
4824,30815.834220329773,44.660810791225,4.041697246729887,1,37.05203369246044
3095,25835.08315920365,87.92381487001197,3.051688659099063,0,29.29888113474661
1419,8805.897010330034,52.83709579104903,3.8163330852853563,0,12.048131006860409
505,4092.342620878358,19.987977212663328,4.740688346905973,0,13.75034358325534
967,6764.802395204372,67.09817307579253,2.503220063384345,1,14.832911404520367
4670,12140.50770470884,79.37025564374918,3.8324873396025017,0,18.09172072721543
503,17742.05059294912,10.259312649905313,2.902751272043835,1,22.676248960958752
1145,19664.566750038375,87.30610168785665,3.697598607255926,0,16.173419379854874
617,17969.766660861173,26.742070000509905,4.0515733422174565,1,28.874000677652024
3428,12713.711277666014,59.686242818804004,1.1818100017431838,1,13.255126566401415
3051,25976.48809083321,47.42177506187051,3.5864017757946476,1,30.499997549535866
4789,41439.019303411944,74.76884349494773,1.9069647376277783,0,36.14099599920529
1346,14705.473385102481,43.404545330716765,3.680130151230267,0,17.343330973157173
3262,47176.96393600942,88.27868590135397,2.873320743735254,0,43.35813901025425
1641,43793.49642446855,75.74467248629112,4.094210967459549,1,42.85560719285206
2310,8926.446356253371,68.29418539566294,1.4936032608223857,1,2.078493655351934
1223,39527.52188109763,81.66165360065689,3.5052894066247804,0,39.697928514023005
724,29154.781733570566,77.86207314355441,2.1138829157102093,1,22.364763771788827
4708,28762.19274639951,13.2344807429398,4.411927981322366,1,37.1494964893226
2548,20161.095389850547,45.52609184603453,4.71353402254523,1,14.536188089242321
